,MATCH_ID,TEAM,HOME TEAM,BELONGS TO,BOWLING,OVERS,MAIDENS,RUNS,WICKETS,ECONOMY,Dots,FOURS,SIXES,WIDE,NO BALL,season
0,1359475,GT v CSK,GT,GT,Mohammed Shami,4,0,29,2,7.25,13,2,2,0,1,2023
1,1359475,GT v CSK,GT,GT,Hardik Pandya,3,0,28,0,9.33,6,2,2,0,0,2023
2,1359475,GT v CSK,GT,GT,Josh Little,4,0,41,1,10.25,10,4,3,0,0,2023
3,1359475,GT v CSK,GT,GT,Rashid Khan,4,0,26,2,6.5,10,2,1,0,0,2023
4,1359475,GT v CSK,GT,GT,Alzarri Joseph,4,0,33,2,8.25,8,0,3,0,0,2023
5,1359475,GT v CSK,GT,GT,Yash Dayal,1,0,14,0,14,2,0,2,0,0,2023
6,1359475,GT v CSK,GT,CSK,Deepak Chahar,4,0,29,0,7.25,9,1,2,0,0,2023
7,1359475,GT v CSK,GT,CSK,Tushar Deshpande,3.2,0,51,1,15.3,5,4,4,1,1,2023
8,1359475,GT v CSK,GT,CSK,Rajvardhan Hangargekar,4,0,36,3,9,10,4,1,3,1,2023
9,1359475,GT v CSK,GT,CSK,Mitchell Santner,4,0,32,0,8,7,5,0,0,0,2023
10,1359475,GT v CSK,GT,CSK,Ravindra Jadeja,4,0,28,1,7,9,1,1,0,0,2023
11,1359476,PBKS v KKR,PBKS,KKR,Umesh Yadav,4,0,27,1,6.75,11,2,1,0,0,2023
12,1359476,PBKS v KKR,PBKS,KKR,Tim Southee,4,0,54,2,13.5,7,6,3,0,0,2023
13,1359476,PBKS v KKR,PBKS,KKR,Sunil Narine,4,0,40,1,10,8,3,2,1,0,2023
14,1359476,PBKS v KKR,PBKS,KKR,Varun Chakravarthy,4,0,26,1,6.5,10,2,1,1,0,2023
15,1359476,PBKS v KKR,PBKS,KKR,Shardul Thakur,4,0,43,0,10.75,7,4,2,0,1,2023
16,1359476,PBKS v KKR,PBKS,PBKS,Sam Curran,3,0,38,1,12.66,4,3,3,0,0,2023
17,1359476,PBKS v KKR,PBKS,PBKS,Arshdeep Singh,3,0,19,3,6.33,10,2,1,0,0,2023
18,1359476,PBKS v KKR,PBKS,PBKS,Nathan Ellis,3,0,27,1,9,8,2,1,0,2,2023
19,1359476,PBKS v KKR,PBKS,PBKS,Sikandar Raza,3,0,25,1,8.33,5,3,0,1,0,2023
20,1359476,PBKS v KKR,PBKS,PBKS,Rishi Dhawan,1,0,15,0,15,2,2,1,0,0,2023
21,1359476,PBKS v KKR,PBKS,PBKS,Rahul Chahar,2,0,12,1,6,5,0,1,0,0,2023
22,1359476,PBKS v KKR,PBKS,PBKS,Harpreet Brar,1,0,7,0,7,3,1,0,0,0,2023
23,1359477,LSG v DC,LSG,DC,Khaleel Ahmed,4,0,30,2,7.5,15,3,2,1,0,2023
24,1359477,LSG v DC,LSG,DC,Mukesh Kumar,4,0,34,0,8.5,5,0,2,1,0,2023
25,1359477,LSG v DC,LSG,DC,Chetan Sakariya,4,0,53,2,13.25,8,1,6,3,0,2023
26,1359477,LSG v DC,LSG,DC,Axar Patel,4,0,38,1,9.5,8,1,3,0,0,2023
27,1359477,LSG v DC,LSG,DC,Kuldeep Yadav,4,0,35,1,8.75,7,0,3,0,0,2023
28,1359477,LSG v DC,LSG,LSG,Kyle Mayers,1,0,7,0,7,3,1,0,1,0,2023
29,1359477,LSG v DC,LSG,LSG,Jaydev Unadkat,3,0,39,0,13,3,5,0,2,0,2023
30,1359477,LSG v DC,LSG,LSG,Krishnappa Gowtham,4,0,23,0,5.75,9,2,0,1,0,2023
31,1359477,LSG v DC,LSG,LSG,Avesh Khan,4,0,29,2,7.25,12,3,1,0,0,2023
32,1359477,LSG v DC,LSG,LSG,Mark Wood,4,0,14,5,3.5,17,1,0,1,1,2023
33,1359477,LSG v DC,LSG,LSG,Ravi Bishnoi,4,0,31,2,7.75,8,3,1,0,0,2023
34,1359478,SRH v RR,SRH,SRH,Bhuvneshwar Kumar,3,0,36,0,12,6,4,2,1,0,2023
35,1359478,SRH v RR,SRH,SRH,Fazalhaq Farooqi,4,0,41,2,10.25,11,7,0,0,0,2023
36,1359478,SRH v RR,SRH,SRH,Washington Sundar,3,0,32,0,10.66,5,1,3,0,0,2023
37,1359478,SRH v RR,SRH,SRH,T Natarajan,3,0,23,2,7.66,7,4,0,0,0,2023
38,1359478,SRH v RR,SRH,SRH,Adil Rashid,4,0,33,0,8.25,6,1,2,0,0,2023
39,1359478,SRH v RR,SRH,SRH,Umran Malik,3,0,32,1,10.66,4,4,1,1,0,2023
40,1359478,SRH v RR,SRH,RR,Trent Boult,4,1,21,2,5.25,15,2,1,0,0,2023
41,1359478,SRH v RR,SRH,RR,KM Asif,3,0,15,0,5,9,1,0,1,0,2023
42,1359478,SRH v RR,SRH,RR,Jason Holder,3,0,16,1,5.33,10,1,1,0,0,2023
43,1359478,SRH v RR,SRH,RR,Ravichandran Ashwin,4,0,27,1,6.75,10,1,1,2,0,2023
44,1359478,SRH v RR,SRH,RR,Yuzvendra Chahal,4,0,17,4,4.25,11,0,0,0,0,2023
45,1359478,SRH v RR,SRH,RR,Navdeep Saini,2,0,34,0,17,3,3,2,0,3,2023
46,1359479,RCB v MI,RCB,RCB,Mohammed Siraj,4,0,21,1,5.25,16,2,0,6,0,2023
47,1359479,RCB v MI,RCB,RCB,Reece Topley,2,0,14,1,7,7,3,0,0,0,2023
48,1359479,RCB v MI,RCB,RCB,Akash Deep,3,0,29,1,9.66,7,2,2,0,0,2023
49,1359479,RCB v MI,RCB,RCB,Harshal Patel,4,0,43,1,10.75,6,3,2,1,1,2023
50,1359479,RCB v MI,RCB,RCB,Karn Sharma,4,0,32,2,8,7,1,2,1,0,2023
51,1359479,RCB v MI,RCB,RCB,Michael Bracewell,2,0,16,1,8,6,3,0,0,0,2023
52,1359479,RCB v MI,RCB,RCB,Glenn Maxwell,1,0,16,0,16,0,1,1,1,0,2023
53,1359479,RCB v MI,RCB,MI,Jason Behrendorff,3,0,37,0,12.33,6,3,3,0,0,2023
54,1359479,RCB v MI,RCB,MI,Arshad Khan,2.2,0,28,1,12,7,2,2,4,0,2023
55,1359479,RCB v MI,RCB,MI,Jofra Archer,4,0,33,0,8.25,10,2,2,0,0,2023
56,1359479,RCB v MI,RCB,MI,Piyush Chawla,4,0,26,0,6.5,11,2,1,0,0,2023
57,1359479,RCB v MI,RCB,MI,Cameron Green,2,0,30,1,15,4,2,3,0,0,2023
58,1359479,RCB v MI,RCB,MI,Hrithik Shokeen,1,0,17,0,17,0,0,2,0,0,2023
59,1359480,CSK v LSG,CSK,LSG,Kyle Mayers,2,0,16,0,8,1,1,0,1,0,2023
60,1359480,CSK v LSG,CSK,LSG,Avesh Khan,3,0,39,1,13,4,6,0,1,0,2023
61,1359480,CSK v LSG,CSK,LSG,Krunal Pandya,2,0,21,0,10.5,4,1,2,0,0,2023
62,1359480,CSK v LSG,CSK,LSG,Krishnappa Gowtham,1,0,20,0,20,2,0,3,0,0,2023
63,1359480,CSK v LSG,CSK,LSG,Mark Wood,4,0,49,3,12.25,9,3,5,0,0,2023
64,1359480,CSK v LSG,CSK,LSG,Yash Thakur,4,0,36,0,9,4,3,1,0,1,2023
65,1359480,CSK v LSG,CSK,LSG,Ravi Bishnoi,4,0,28,3,7,13,1,2,1,0,2023
66,1359480,CSK v LSG,CSK,CSK,Deepak Chahar,4,0,55,0,13.75,6,7,1,5,0,2023
67,1359480,CSK v LSG,CSK,CSK,Ben Stokes,1,0,18,0,18,0,2,1,0,0,2023
68,1359480,CSK v LSG,CSK,CSK,Tushar Deshpande,4,0,45,2,11.25,7,2,2,4,3,2023
69,1359480,CSK v LSG,CSK,CSK,Moeen Ali,4,0,26,4,6.5,10,0,1,1,0,2023
70,1359480,CSK v LSG,CSK,CSK,Mitchell Santner,4,0,21,1,5.25,9,0,1,0,0,2023
71,1359480,CSK v LSG,CSK,CSK,Rajvardhan Hangargekar,2,0,24,0,12,4,2,1,3,0,2023
72,1359480,CSK v LSG,CSK,CSK,Ravindra Jadeja,1,0,14,0,14,2,0,2,0,0,2023
73,1359481,DC v GT,DC,GT,Mohammed Shami,4,0,41,3,10.25,15,5,1,4,0,2023
74,1359481,DC v GT,DC,GT,Josh Little,4,0,27,0,6.75,11,2,1,0,0,2023
75,1359481,DC v GT,DC,GT,Hardik Pandya,3,0,18,0,6,6,2,0,0,0,2023
76,1359481,DC v GT,DC,GT,Alzarri Joseph,4,0,29,2,7.25,13,3,1,1,0,2023
77,1359481,DC v GT,DC,GT,Yash Dayal,1,0,12,0,12,0,0,1,0,0,2023
78,1359481,DC v GT,DC,GT,Rashid Khan,4,0,31,3,7.75,9,2,2,0,0,2023
79,1359481,DC v GT,DC,DC,Khaleel Ahmed,4,0,38,1,9.5,9,5,1,1,0,2023
80,1359481,DC v GT,DC,DC,Mukesh Kumar,4,0,42,0,10.5,8,5,2,1,0,2023
81,1359481,DC v GT,DC,DC,Anrich Nortje,4,0,39,2,9.75,9,3,2,0,2,2023
82,1359481,DC v GT,DC,DC,Mitchell Marsh,3.1,0,24,1,7.57,4,1,0,1,0,2023
83,1359481,DC v GT,DC,DC,Kuldeep Yadav,3,0,18,0,6,5,1,0,1,0,2023
84,1359482,RR v PBKS,RR,RR,Trent Boult,4,0,38,0,9.5,8,3,2,1,0,2023
85,1359482,RR v PBKS,RR,RR,KM Asif,4,0,54,0,13.5,7,5,3,3,1,2023
86,1359482,RR v PBKS,RR,RR,Ravichandran Ashwin,4,0,25,1,6.25,7,2,0,1,0,2023
87,1359482,RR v PBKS,RR,RR,Jason Holder,4,0,29,2,7.25,7,2,1,0,0,2023
88,1359482,RR v PBKS,RR,RR,Yuzvendra Chahal,4,0,50,1,12.5,5,7,1,1,0,2023
89,1359482,RR v PBKS,RR,PBKS,Sam Curran,4,0,44,0,11,7,3,3,0,0,2023
90,1359482,RR v PBKS,RR,PBKS,Arshdeep Singh,4,0,47,2,11.75,10,4,3,3,0,2023
91,1359482,RR v PBKS,RR,PBKS,Harpreet Brar,2,0,15,0,7.5,5,2,0,0,0,2023
92,1359482,RR v PBKS,RR,PBKS,Nathan Ellis,4,0,30,4,7.5,11,2,2,0,0,2023
93,1359482,RR v PBKS,RR,PBKS,Rahul Chahar,4,0,31,0,7.75,5,1,1,0,0,2023
94,1359482,RR v PBKS,RR,PBKS,Sikandar Raza,2,0,24,0,12,2,1,1,2,0,2023
95,1359483,KKR v RCB,KKR,RCB,Mohammed Siraj,4,0,44,1,11,13,6,1,3,1,2023
96,1359483,KKR v RCB,KKR,RCB,David Willey,4,1,16,2,4,15,2,0,1,0,2023
97,1359483,KKR v RCB,KKR,RCB,Akash Deep,2,0,30,0,15,4,2,2,1,2,2023
98,1359483,KKR v RCB,KKR,RCB,Michael Bracewell,3,0,34,1,11.33,3,1,3,0,0,2023
99,1359483,KKR v RCB,KKR,RCB,Shahbaz Ahmed,1,0,6,0,6,3,1,0,0,0,2023
100,1359483,KKR v RCB,KKR,RCB,Karn Sharma,3,0,26,2,8.66,6,2,1,0,0,2023
101,1359483,KKR v RCB,KKR,RCB,Harshal Patel,3,0,38,1,12.66,5,4,2,1,0,2023
102,1359483,KKR v RCB,KKR,KKR,Umesh Yadav,2,0,17,0,8.5,5,3,0,0,0,2023
103,1359483,KKR v RCB,KKR,KKR,Tim Southee,2,0,25,0,12.5,5,2,2,0,0,2023
104,1359483,KKR v RCB,KKR,KKR,Sunil Narine,4,0,16,2,4,12,1,0,0,0,2023
105,1359483,KKR v RCB,KKR,KKR,Varun Chakravarthy,3.4,0,15,4,4.09,13,2,0,0,0,2023
106,1359483,KKR v RCB,KKR,KKR,Suyash Sharma,4,0,30,3,7.5,11,2,2,1,0,2023
107,1359483,KKR v RCB,KKR,KKR,Shardul Thakur,2,0,15,1,7.5,4,2,0,0,0,2023
108,1359484,LSG v SRH,LSG,LSG,Kyle Mayers,1,0,5,0,5,1,0,0,0,0,2023
109,1359484,LSG v SRH,LSG,LSG,Jaydev Unadkat,3,0,26,0,8.66,9,0,3,1,0,2023
110,1359484,LSG v SRH,LSG,LSG,Krunal Pandya,4,0,18,3,4.5,15,3,0,0,0,2023
111,1359484,LSG v SRH,LSG,LSG,Yash Thakur,3,0,23,1,7.66,6,3,0,0,0,2023
112,1359484,LSG v SRH,LSG,LSG,Ravi Bishnoi,4,0,16,1,4,10,0,0,1,0,2023
113,1359484,LSG v SRH,LSG,LSG,Deepak Hooda,1,0,8,0,8,1,1,0,0,0,2023
114,1359484,LSG v SRH,LSG,LSG,Amit Mishra,4,0,23,2,5.75,10,3,0,0,0,2023
115,1359484,LSG v SRH,LSG,SRH,Bhuvneshwar Kumar,2,0,19,1,9.5,7,1,1,1,0,2023
116,1359484,LSG v SRH,LSG,SRH,Washington Sundar,1,0,11,0,11,1,2,0,0,0,2023
117,1359484,LSG v SRH,LSG,SRH,Fazalhaq Farooqi,3,0,13,1,4.33,12,2,0,1,0,2023
118,1359484,LSG v SRH,LSG,SRH,Aiden Markram,2,0,14,0,7,5,2,0,0,0,2023
119,1359484,LSG v SRH,LSG,SRH,Adil Rashid,3,0,23,2,7.66,8,2,1,0,0,2023
120,1359484,LSG v SRH,LSG,SRH,T Natarajan,3,0,23,0,7.66,7,1,1,1,0,2023
121,1359484,LSG v SRH,LSG,SRH,Umran Malik,2,0,22,1,11,7,3,0,2,0,2023
122,1359485,RR v DC,RR,DC,Khaleel Ahmed,2,0,31,0,15.5,3,6,0,2,0,2023
123,1359485,RR v DC,RR,DC,Anrich Nortje,4,0,44,0,11,10,6,2,0,0,2023
124,1359485,RR v DC,RR,DC,Mukesh Kumar,4,0,36,2,9,8,3,2,0,0,2023
125,1359485,RR v DC,RR,DC,Axar Patel,4,0,38,0,9.5,6,5,1,0,0,2023
126,1359485,RR v DC,RR,DC,Kuldeep Yadav,4,0,31,1,7.75,8,2,1,0,0,2023
127,1359485,RR v DC,RR,DC,Rovman Powell,2,0,18,1,9,4,1,1,1,1,2023
128,1359485,RR v DC,RR,RR,Trent Boult,4,1,29,3,7.25,11,5,0,0,0,2023
129,1359485,RR v DC,RR,RR,Sandeep Sharma,4,0,20,1,5,11,2,0,1,0,2023
130,1359485,RR v DC,RR,RR,Ravichandran Ashwin,4,0,25,2,6.25,10,2,0,3,0,2023
131,1359485,RR v DC,RR,RR,Jason Holder,3,0,28,0,9.33,4,4,0,1,0,2023
132,1359485,RR v DC,RR,RR,Yuzvendra Chahal,4,0,27,3,6.75,8,2,0,2,0,2023
133,1359485,RR v DC,RR,RR,Murugan Ashwin,1,0,11,0,11,0,0,0,0,1,2023
134,1359486,MI v CSK,MI,CSK,Deepak Chahar,1,0,10,0,10,2,2,0,0,0,2023
135,1359486,MI v CSK,MI,CSK,Tushar Deshpande,3,0,31,2,10.33,9,2,3,1,0,2023
136,1359486,MI v CSK,MI,CSK,Sisanda Magala,4,0,37,1,9.25,4,5,0,0,0,2023
137,1359486,MI v CSK,MI,CSK,Mitchell Santner,4,0,28,2,7,6,3,0,0,0,2023
138,1359486,MI v CSK,MI,CSK,Ravindra Jadeja,4,0,20,3,5,9,0,1,0,0,2023
139,1359486,MI v CSK,MI,CSK,Dwaine Pretorius,4,0,28,0,7,9,3,0,4,0,2023
140,1359486,MI v CSK,MI,MI,Jason Behrendorff,3,0,24,1,8,9,2,1,1,0,2023
141,1359486,MI v CSK,MI,MI,Arshad Khan,2.1,0,35,0,16.15,2,5,1,3,0,2023
142,1359486,MI v CSK,MI,MI,Cameron Green,3,0,20,0,6.66,6,0,1,1,0,2023
143,1359486,MI v CSK,MI,MI,Piyush Chawla,4,0,33,1,8.25,8,5,0,0,0,2023
144,1359486,MI v CSK,MI,MI,Kumar Kartikeya,4,0,24,1,6,6,0,1,0,0,2023
145,1359486,MI v CSK,MI,MI,Hrithik Shokeen,2,0,19,0,9.5,4,2,1,0,0,2023
146,1359487,GT v KKR,GT,KKR,Umesh Yadav,3,0,24,0,8,7,4,0,1,0,2023
147,1359487,GT v KKR,GT,KKR,Shardul Thakur,3,0,40,0,13.33,4,3,3,1,0,2023
148,1359487,GT v KKR,GT,KKR,Lockie Ferguson,4,0,40,0,10,8,3,2,1,1,2023
149,1359487,GT v KKR,GT,KKR,Sunil Narine,4,0,33,3,8.25,8,3,1,1,0,2023
150,1359487,GT v KKR,GT,KKR,Varun Chakravarthy,2,0,27,0,13.5,1,2,1,1,0,2023
151,1359487,GT v KKR,GT,KKR,Suyash Sharma,4,0,35,1,8.75,6,3,0,1,0,2023
152,1359487,GT v KKR,GT,GT,Mohammed Shami,4,0,28,1,7,10,2,1,0,0,2023
153,1359487,GT v KKR,GT,GT,Josh Little,4,0,45,1,11.25,9,4,3,3,0,2023
154,1359487,GT v KKR,GT,GT,Alzarri Joseph,4,0,27,2,6.75,14,2,2,0,0,2023
155,1359487,GT v KKR,GT,GT,Yash Dayal,4,0,69,0,17.25,4,3,8,0,0,2023
156,1359487,GT v KKR,GT,GT,Rashid Khan,4,0,37,3,9.25,6,4,1,0,0,2023
157,1359488,SRH v PBKS,SRH,SRH,Bhuvneshwar Kumar,4,0,33,1,8.25,13,6,0,3,0,2023
158,1359488,SRH v PBKS,SRH,SRH,Marco Jansen,3,1,16,2,5.33,14,2,1,1,0,2023
159,1359488,SRH v PBKS,SRH,SRH,T Natarajan,4,0,40,0,10,10,3,3,0,0,2023
160,1359488,SRH v PBKS,SRH,SRH,Washington Sundar,1,0,6,0,6,3,1,0,0,0,2023
161,1359488,SRH v PBKS,SRH,SRH,Mayank Markande,4,0,15,4,3.75,15,2,0,0,0,2023
162,1359488,SRH v PBKS,SRH,SRH,Umran Malik,4,0,32,2,8,14,3,2,1,0,2023
163,1359488,SRH v PBKS,SRH,PBKS,Sam Curran,3,0,14,0,4.66,8,1,0,0,0,2023
164,1359488,SRH v PBKS,SRH,PBKS,Arshdeep Singh,3,0,20,1,6.66,10,4,0,0,0,2023
165,1359488,SRH v PBKS,SRH,PBKS,Harpreet Brar,3.1,0,26,0,8.21,8,5,0,0,0,2023
166,1359488,SRH v PBKS,SRH,PBKS,Nathan Ellis,3,0,28,0,9.33,5,5,0,0,0,2023
167,1359488,SRH v PBKS,SRH,PBKS,Rahul Chahar,3,0,28,1,9.33,8,4,1,0,0,2023
168,1359488,SRH v PBKS,SRH,PBKS,Mohit Rathee,2,0,29,0,14.5,3,3,2,0,0,2023
169,1359489,RCB v LSG,RCB,LSG,Jaydev Unadkat,2,0,27,0,13.5,3,2,2,1,0,2023
170,1359489,RCB v LSG,RCB,LSG,Avesh Khan,4,0,53,0,13.25,8,5,4,0,0,2023
171,1359489,RCB v LSG,RCB,LSG,Krunal Pandya,4,0,35,0,8.75,5,2,2,0,0,2023
172,1359489,RCB v LSG,RCB,LSG,Mark Wood,4,1,32,1,8,12,1,3,2,0,2023
173,1359489,RCB v LSG,RCB,LSG,Ravi Bishnoi,4,0,39,0,9.75,5,1,3,1,0,2023
174,1359489,RCB v LSG,RCB,LSG,Amit Mishra,2,0,18,1,9,2,1,1,0,0,2023
175,1359489,RCB v LSG,RCB,RCB,Mohammed Siraj,4,0,22,3,5.5,16,3,0,4,0,2023
176,1359489,RCB v LSG,RCB,RCB,David Willey,4,0,32,0,8,6,2,1,1,0,2023
177,1359489,RCB v LSG,RCB,RCB,Wayne Parnell,4,0,41,3,10.25,6,5,1,3,0,2023
178,1359489,RCB v LSG,RCB,RCB,Harshal Patel,4,0,48,2,12,5,4,3,0,0,2023
179,1359489,RCB v LSG,RCB,RCB,Karn Sharma,3,0,48,1,16,5,3,5,1,0,2023
180,1359489,RCB v LSG,RCB,RCB,Shahbaz Ahmed,1,0,15,0,15,1,0,2,0,0,2023
181,1359490,DC v MI,DC,MI,Jason Behrendorff,3,0,23,3,7.66,8,1,2,0,0,2023
182,1359490,DC v MI,DC,MI,Arshad Khan,1,0,12,0,12,1,2,0,1,0,2023
183,1359490,DC v MI,DC,MI,Cameron Green,3,0,30,0,10,4,5,0,1,0,2023
184,1359490,DC v MI,DC,MI,Hrithik Shokeen,4,0,43,1,10.75,10,4,2,1,1,2023
185,1359490,DC v MI,DC,MI,Riley Meredith,3.4,0,34,2,9.27,10,5,1,0,1,2023
186,1359490,DC v MI,DC,MI,Piyush Chawla,4,0,22,3,5.5,9,2,0,0,0,2023
187,1359490,DC v MI,DC,MI,Tilak Varma,1,0,7,0,7,3,1,0,1,0,2023
188,1359490,DC v MI,DC,DC,Mukesh Kumar,2,0,30,2,15,6,3,3,0,0,2023
189,1359490,DC v MI,DC,DC,Mustafizur Rahman,4,0,38,1,9.5,11,5,2,0,0,2023
190,1359490,DC v MI,DC,DC,Anrich Nortje,4,0,35,0,8.75,8,2,2,0,0,2023
191,1359490,DC v MI,DC,DC,Lalit Yadav,4,0,23,0,5.75,10,1,1,1,0,2023
192,1359490,DC v MI,DC,DC,Axar Patel,4,0,20,0,5,12,2,0,1,0,2023
193,1359490,DC v MI,DC,DC,Kuldeep Yadav,2,0,23,0,11.5,2,1,2,0,0,2023
194,1359491,CSK v RR,CSK,CSK,Akash Singh,4,0,40,2,10,7,2,3,1,0,2023
195,1359491,CSK v RR,CSK,CSK,Tushar Deshpande,4,0,37,2,9.25,7,4,1,1,0,2023
196,1359491,CSK v RR,CSK,CSK,Maheesh Theekshana,4,0,42,0,10.5,4,5,1,0,0,2023
197,1359491,CSK v RR,CSK,CSK,Ravindra Jadeja,4,0,21,2,5.25,11,0,0,3,0,2023
198,1359491,CSK v RR,CSK,CSK,Moeen Ali,2,0,21,1,10.5,3,0,2,0,0,2023
199,1359491,CSK v RR,CSK,CSK,Sisanda Magala,2,0,14,0,7,2,0,0,1,0,2023
200,1359491,CSK v RR,CSK,RR,Sandeep Sharma,3,0,30,1,10,6,1,2,2,0,2023
201,1359491,CSK v RR,CSK,RR,Kuldeep Sen,2,0,8,0,4,4,0,0,0,0,2023
202,1359491,CSK v RR,CSK,RR,Jason Holder,3,0,37,0,12.33,4,4,2,1,0,2023
203,1359491,CSK v RR,CSK,RR,Adam Zampa,4,0,43,1,10.75,5,4,1,1,0,2023
204,1359491,CSK v RR,CSK,RR,Ravichandran Ashwin,4,0,25,2,6.25,10,1,1,2,0,2023
205,1359491,CSK v RR,CSK,RR,Yuzvendra Chahal,4,0,27,2,6.75,8,2,0,1,0,2023
206,1359492,PBKS v GT,PBKS,GT,Mohammed Shami,4,0,44,1,11,9,7,1,1,0,2023
207,1359492,PBKS v GT,PBKS,GT,Josh Little,4,0,31,1,7.75,11,3,1,3,0,2023
208,1359492,PBKS v GT,PBKS,GT,Alzarri Joseph,4,0,32,1,8,11,1,2,5,0,2023
209,1359492,PBKS v GT,PBKS,GT,Rashid Khan,4,0,26,1,6.5,13,3,1,0,0,2023
210,1359492,PBKS v GT,PBKS,GT,Mohit Sharma,4,0,18,2,4.5,12,2,0,0,0,2023
211,1359492,PBKS v GT,PBKS,PBKS,Arshdeep Singh,4,0,33,1,8.25,8,5,0,0,0,2023
212,1359492,PBKS v GT,PBKS,PBKS,Kagiso Rabada,4,0,36,1,9,11,5,1,0,0,2023
213,1359492,PBKS v GT,PBKS,PBKS,Harpreet Brar,4,0,20,1,5,8,1,0,0,0,2023
214,1359492,PBKS v GT,PBKS,PBKS,Sam Curran,3.5,0,25,1,6.52,7,2,0,0,0,2023
215,1359492,PBKS v GT,PBKS,PBKS,Rahul Chahar,3,0,24,0,8,4,3,0,0,0,2023
216,1359492,PBKS v GT,PBKS,PBKS,Matthew Short,1,0,8,0,8,1,1,0,0,0,2023
217,1359493,KKR v SRH,KKR,KKR,Umesh Yadav,3,0,42,0,14,3,3,3,1,0,2023
218,1359493,KKR v SRH,KKR,KKR,Lockie Ferguson,2,0,37,0,18.5,4,5,1,1,1,2023
219,1359493,KKR v SRH,KKR,KKR,Sunil Narine,4,0,28,0,7,7,1,1,2,0,2023
220,1359493,KKR v SRH,KKR,KKR,Andre Russell,2.1,0,22,3,10.15,4,2,1,2,0,2023
221,1359493,KKR v SRH,KKR,KKR,Varun Chakravarthy,4,0,41,1,10.25,4,3,2,1,0,2023
222,1359493,KKR v SRH,KKR,KKR,Suyash Sharma,4,0,44,0,11,8,4,3,0,0,2023
223,1359493,KKR v SRH,KKR,KKR,Shardul Thakur,0.5,0,14,0,16.8,0,3,0,0,0,2023
224,1359493,KKR v SRH,KKR,SRH,Bhuvneshwar Kumar,4,1,29,1,7.25,10,4,0,1,0,2023
225,1359493,KKR v SRH,KKR,SRH,Marco Jansen,4,0,37,2,9.25,12,1,3,4,2,2023
226,1359493,KKR v SRH,KKR,SRH,T Natarajan,4,0,54,1,13.5,6,6,3,1,0,2023
227,1359493,KKR v SRH,KKR,SRH,Umran Malik,2,0,36,1,18,3,4,3,0,0,2023
228,1359493,KKR v SRH,KKR,SRH,Mayank Markande,4,0,27,2,6.75,10,2,1,0,0,2023
229,1359493,KKR v SRH,KKR,SRH,Washington Sundar,2,0,20,0,10,2,1,1,0,0,2023
230,1359494,RCB v DC,RCB,DC,Anrich Nortje,4,0,31,0,7.75,9,3,0,2,1,2023
231,1359494,RCB v DC,RCB,DC,Axar Patel,3,0,25,1,8.33,9,0,3,0,0,2023
232,1359494,RCB v DC,RCB,DC,Mustafizur Rahman,3,0,41,0,13.66,2,5,2,0,0,2023
233,1359494,RCB v DC,RCB,DC,Mitchell Marsh,2,0,18,2,9,5,2,1,0,0,2023
234,1359494,RCB v DC,RCB,DC,Lalit Yadav,4,0,29,1,7.25,7,0,2,1,0,2023
235,1359494,RCB v DC,RCB,DC,Kuldeep Yadav,4,1,23,2,5.75,10,3,0,0,0,2023
236,1359494,RCB v DC,RCB,RCB,Mohammed Siraj,4,0,23,2,5.75,14,4,0,0,0,2023
237,1359494,RCB v DC,RCB,RCB,Wayne Parnell,4,0,28,1,7,10,3,1,0,0,2023
238,1359494,RCB v DC,RCB,RCB,Vijaykumar Vyshak,4,0,20,3,5,11,2,0,0,0,2023
239,1359494,RCB v DC,RCB,RCB,Shahbaz Ahmed,1,0,11,0,11,0,1,0,0,0,2023
240,1359494,RCB v DC,RCB,RCB,Wanindu Hasaranga,3,0,37,1,12.33,4,5,1,0,0,2023
241,1359494,RCB v DC,RCB,RCB,Harshal Patel,4,0,32,1,8,7,3,0,3,0,2023
242,1359495,LSG v PBKS,LSG,PBKS,Matthew Short,2,0,10,0,5,7,0,1,0,0,2023
243,1359495,LSG v PBKS,LSG,PBKS,Arshdeep Singh,3,0,22,1,7.33,7,3,0,1,0,2023
244,1359495,LSG v PBKS,LSG,PBKS,Kagiso Rabada,4,0,34,2,8.5,11,2,2,2,0,2023
245,1359495,LSG v PBKS,LSG,PBKS,Sam Curran,4,0,31,3,7.75,9,2,1,2,0,2023
246,1359495,LSG v PBKS,LSG,PBKS,Harpreet Brar,2,0,10,1,5,6,1,0,0,0,2023
247,1359495,LSG v PBKS,LSG,PBKS,Sikandar Raza,2,0,19,1,9.5,2,2,0,0,1,2023
248,1359495,LSG v PBKS,LSG,PBKS,Rahul Chahar,3,0,28,0,9.33,5,1,2,1,0,2023
249,1359495,LSG v PBKS,LSG,LSG,Yudhvir Singh,3,0,19,2,6.33,11,4,0,0,0,2023
250,1359495,LSG v PBKS,LSG,LSG,Avesh Khan,3,0,24,0,8,8,4,0,1,0,2023
251,1359495,LSG v PBKS,LSG,LSG,Mark Wood,4,0,35,2,8.75,10,2,2,2,0,2023
252,1359495,LSG v PBKS,LSG,LSG,Krishnappa Gowtham,4,0,31,1,7.75,10,1,2,1,0,2023
253,1359495,LSG v PBKS,LSG,LSG,Krunal Pandya,3,0,32,1,10.66,6,3,2,0,0,2023
254,1359495,LSG v PBKS,LSG,LSG,Ravi Bishnoi,2.3,0,18,2,7.2,7,2,0,1,0,2023
